"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Best Practice Rules","Code Style Rules","Design Rules","Documentation Rules","Error Prone Rules","Multithreading Rules","Performance Rules","Security Rules"
"L804","OPEN","org.eclipse.sed.ifl.control.monitor.PartState.OPEN;Lorg/eclipse/sed/ifl/control/monitor/PartState;","L836","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\monitor\PartState.java","5","2","5","6","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L810","HIDDEN","org.eclipse.sed.ifl.control.monitor.PartState.HIDDEN;Lorg/eclipse/sed/ifl/control/monitor/PartState;","L836","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\monitor\PartState.java","6","2","6","8","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L814","DEACTIVATE","org.eclipse.sed.ifl.control.monitor.PartState.DEACTIVATE;Lorg/eclipse/sed/ifl/control/monitor/PartState;","L836","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\monitor\PartState.java","7","2","7","12","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L818","CLOSE","org.eclipse.sed.ifl.control.monitor.PartState.CLOSE;Lorg/eclipse/sed/ifl/control/monitor/PartState;","L836","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\monitor\PartState.java","8","2","8","7","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L822","BROUGHTTOTOP","org.eclipse.sed.ifl.control.monitor.PartState.BROUGHTTOTOP;Lorg/eclipse/sed/ifl/control/monitor/PartState;","L836","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\monitor\PartState.java","9","2","9","14","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L826","ACTIVE","org.eclipse.sed.ifl.control.monitor.PartState.ACTIVE;Lorg/eclipse/sed/ifl/control/monitor/PartState;","L836","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\monitor\PartState.java","10","2","10","8","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1095","lastAction","org.eclipse.sed.ifl.control.score.Score.lastAction;Lorg/eclipse/sed/ifl/model/score/history/Monument;","L885","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\Score.java","25","2","25","72","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1163","handler","org.eclipse.sed.ifl.control.score.ScoreListControl.handler;Lorg/eclipse/sed/ifl/core/BasicIflMethodScoreHandler;","L1152","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\ScoreListControl.java","65","2","65","84","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1167","activityMonitor","org.eclipse.sed.ifl.control.score.ScoreListControl.activityMonitor;Lorg/eclipse/sed/ifl/control/monitor/ActivityMonitorControl;","L1152","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\ScoreListControl.java","67","2","67","49","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1168","scoreHistory","org.eclipse.sed.ifl.control.score.ScoreListControl.scoreHistory;Lorg/eclipse/sed/ifl/control/score/ScoreHistoryControl;","L1152","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\ScoreListControl.java","69","2","69","43","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1171","contextBasedOptionCreator","org.eclipse.sed.ifl.control.score.ScoreListControl.contextBasedOptionCreator;Lorg/eclipse/sed/ifl/control/feedback/ContextBasedOptionCreatorControl;","L1152","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\ScoreListControl.java","71","2","71","69","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1174","filterControl","org.eclipse.sed.ifl.control.score.ScoreListControl.filterControl;Lorg/eclipse/sed/ifl/control/score/filter/FilterControl;","L1152","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\ScoreListControl.java","73","2","73","38","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1264","openDetailsRequiredListener","org.eclipse.sed.ifl.control.score.ScoreListControl.openDetailsRequiredListener;Lorg/eclipse/sed/ifl/util/event/IListener;","L1152","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\ScoreListControl.java","163","2","170","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1236","filters","org.eclipse.sed.ifl.control.score.ScoreListControl.filters;Ljava/util/List;","L1152","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\ScoreListControl.java","172","2","172","56","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1238","hideUndefinedFilter","org.eclipse.sed.ifl.control.score.ScoreListControl.hideUndefinedFilter;Lorg/eclipse/sed/ifl/control/score/filter/HideUndefinedFilter;","L1152","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\ScoreListControl.java","173","2","173","82","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1240","lessOrEqualFilter","org.eclipse.sed.ifl.control.score.ScoreListControl.lessOrEqualFilter;Lorg/eclipse/sed/ifl/control/score/filter/LessOrEqualFilter;","L1152","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\ScoreListControl.java","175","2","175","76","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1242","contextSizeFilter","org.eclipse.sed.ifl.control.score.ScoreListControl.contextSizeFilter;Lorg/eclipse/sed/ifl/control/score/filter/ContextSizeFilter;","L1152","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\ScoreListControl.java","177","2","177","77","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1244","nameFilter","org.eclipse.sed.ifl.control.score.ScoreListControl.nameFilter;Lorg/eclipse/sed/ifl/control/score/filter/NameFilter;","L1152","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\ScoreListControl.java","179","2","179","55","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1272","openFiltersPage","org.eclipse.sed.ifl.control.score.ScoreListControl.openFiltersPage;Lorg/eclipse/sed/ifl/util/event/IListener;","L1152","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\ScoreListControl.java","235","2","237","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1278","lowerScoreLimitChangedListener","org.eclipse.sed.ifl.control.score.ScoreListControl.lowerScoreLimitChangedListener;Lorg/eclipse/sed/ifl/util/event/IListener;","L1152","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\ScoreListControl.java","245","2","248","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1281","lowerScoreLimitEnabledListener","org.eclipse.sed.ifl.control.score.ScoreListControl.lowerScoreLimitEnabledListener;Lorg/eclipse/sed/ifl/util/event/IListener;","L1152","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\ScoreListControl.java","250","2","253","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1284","contextSizeLimitEnabledListener","org.eclipse.sed.ifl.control.score.ScoreListControl.contextSizeLimitEnabledListener;Lorg/eclipse/sed/ifl/util/event/IListener;","L1152","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\ScoreListControl.java","255","2","258","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1287","contextSizeLimitChangedListener","org.eclipse.sed.ifl.control.score.ScoreListControl.contextSizeLimitChangedListener;Lorg/eclipse/sed/ifl/util/event/IListener;","L1152","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\ScoreListControl.java","260","2","263","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1290","contextSizeRelationChangedListener","org.eclipse.sed.ifl.control.score.ScoreListControl.contextSizeRelationChangedListener;Lorg/eclipse/sed/ifl/util/event/IListener;","L1152","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\ScoreListControl.java","265","2","268","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1232","highlightRequestListener","org.eclipse.sed.ifl.control.score.ScoreListControl.highlightRequestListener;Lorg/eclipse/sed/ifl/util/event/IListener;","L1152","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\ScoreListControl.java","270","2","272","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1293","nameFilterChangedListener","org.eclipse.sed.ifl.control.score.ScoreListControl.nameFilterChangedListener;Lorg/eclipse/sed/ifl/util/event/IListener;","L1152","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\ScoreListControl.java","274","2","277","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1275","limitFilterRelationChangedListener","org.eclipse.sed.ifl.control.score.ScoreListControl.limitFilterRelationChangedListener;Lorg/eclipse/sed/ifl/util/event/IListener;","L1152","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\ScoreListControl.java","279","2","282","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1260","selectionChangedListener","org.eclipse.sed.ifl.control.score.ScoreListControl.selectionChangedListener;Lorg/eclipse/sed/ifl/util/event/IListener;","L1152","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\ScoreListControl.java","295","2","307","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1372","terminationRequested","org.eclipse.sed.ifl.control.score.ScoreListControl.terminationRequested;Lorg/eclipse/sed/ifl/util/event/core/NonGenericListenerCollection;","L1152","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\ScoreListControl.java","309","2","309","111","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1203","contextBasedOptionProviderListener","org.eclipse.sed.ifl.control.score.ScoreListControl.contextBasedOptionProviderListener;Lorg/eclipse/sed/ifl/util/event/IListener;","L1152","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\ScoreListControl.java","315","2","322","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1200","optionSelectedListener","org.eclipse.sed.ifl.control.score.ScoreListControl.optionSelectedListener;Lorg/eclipse/sed/ifl/util/event/IListener;","L1152","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\ScoreListControl.java","324","2","346","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1222","customOptionSelectedListener","org.eclipse.sed.ifl.control.score.ScoreListControl.customOptionSelectedListener;Lorg/eclipse/sed/ifl/util/event/IListener;","L1152","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\ScoreListControl.java","348","2","354","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1216","scoreUpdatedListener","org.eclipse.sed.ifl.control.score.ScoreListControl.scoreUpdatedListener;Lorg/eclipse/sed/ifl/util/event/IListener;","L1152","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\ScoreListControl.java","356","2","368","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1225","scoreRecalculatedListener","org.eclipse.sed.ifl.control.score.ScoreListControl.scoreRecalculatedListener;Lorg/eclipse/sed/ifl/util/event/IListener;","L1152","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\ScoreListControl.java","370","2","383","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1331","sorting","org.eclipse.sed.ifl.control.score.ScoreListControl.sorting;Lorg/eclipse/sed/ifl/control/score/SortingArg;","L1152","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\ScoreListControl.java","385","2","385","29","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1248","sortListener","org.eclipse.sed.ifl.control.score.ScoreListControl.sortListener;Lorg/eclipse/sed/ifl/util/event/IListener;","L1152","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\ScoreListControl.java","387","2","390","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1401","editor","org.eclipse.sed.ifl.control.score.ScoreListControl.editor;Lorg/eclipse/sed/ifl/ide/accessor/source/EditorAccessor;","L1152","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\ScoreListControl.java","392","2","392","47","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1252","navigateToListener","org.eclipse.sed.ifl.control.score.ScoreListControl.navigateToListener;Lorg/eclipse/sed/ifl/util/event/IListener;","L1152","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\ScoreListControl.java","394","2","397","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1256","navigateToContextListener","org.eclipse.sed.ifl.control.score.ScoreListControl.navigateToContextListener;Lorg/eclipse/sed/ifl/util/event/IListener;","L1152","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\ScoreListControl.java","399","2","404","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1405","TOP_SCORE_LIMIT","org.eclipse.sed.ifl.control.score.ScoreListControl.TOP_SCORE_LIMIT;I","L1152","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\ScoreListControl.java","406","2","406","47","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1268","scoreLoadedListener","org.eclipse.sed.ifl.control.score.ScoreListControl.scoreLoadedListener;Lorg/eclipse/sed/ifl/util/event/IListener;","L1152","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\ScoreListControl.java","408","2","426","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1438","interactivity","org.eclipse.sed.ifl.control.score.ScoreLoaderControl.interactivity;Z","L1429","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\ScoreLoaderControl.java","33","2","33","32","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1443","UNIQUE_NAME_HEADER","org.eclipse.sed.ifl.control.score.ScoreLoaderControl.UNIQUE_NAME_HEADER;Ljava/lang/String;","L1429","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\ScoreLoaderControl.java","34","2","34","58","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1444","SCORE_HEADER","org.eclipse.sed.ifl.control.score.ScoreLoaderControl.SCORE_HEADER;Ljava/lang/String;","L1429","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\ScoreLoaderControl.java","35","2","35","53","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1445","INTERACTIVITY_HEADER","org.eclipse.sed.ifl.control.score.ScoreLoaderControl.INTERACTIVITY_HEADER;Ljava/lang/String;","L1429","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\ScoreLoaderControl.java","36","2","36","67","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1446","DETAILS_LINK_HEADER","org.eclipse.sed.ifl.control.score.ScoreLoaderControl.DETAILS_LINK_HEADER;Ljava/lang/String;","L1429","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\ScoreLoaderControl.java","37","2","37","62","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1447","CSVFORMAT","org.eclipse.sed.ifl.control.score.ScoreLoaderControl.CSVFORMAT;LCSVFormat;","L1429","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\ScoreLoaderControl.java","38","2","38","123","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1462","fileSelectedListener","org.eclipse.sed.ifl.control.score.ScoreLoaderControl.fileSelectedListener;Lorg/eclipse/sed/ifl/util/event/IListener;","L1429","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\ScoreLoaderControl.java","65","2","115","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1337","Score","org.eclipse.sed.ifl.control.score.SortingArg.Score;Lorg/eclipse/sed/ifl/control/score/SortingArg;","L1010","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\SortingArg.java","4","2","4","7","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1339","Name","org.eclipse.sed.ifl.control.score.SortingArg.Name;Lorg/eclipse/sed/ifl/control/score/SortingArg;","L1010","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\SortingArg.java","4","9","4","13","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1341","Signature","org.eclipse.sed.ifl.control.score.SortingArg.Signature;Lorg/eclipse/sed/ifl/control/score/SortingArg;","L1010","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\SortingArg.java","4","15","4","24","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1343","ParentType","org.eclipse.sed.ifl.control.score.SortingArg.ParentType;Lorg/eclipse/sed/ifl/control/score/SortingArg;","L1010","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\SortingArg.java","4","26","4","36","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1345","Path","org.eclipse.sed.ifl.control.score.SortingArg.Path;Lorg/eclipse/sed/ifl/control/score/SortingArg;","L1010","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\SortingArg.java","4","38","4","42","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1349","Position","org.eclipse.sed.ifl.control.score.SortingArg.Position;Lorg/eclipse/sed/ifl/control/score/SortingArg;","L1010","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\SortingArg.java","4","44","4","52","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1347","ContextSize","org.eclipse.sed.ifl.control.score.SortingArg.ContextSize;Lorg/eclipse/sed/ifl/control/score/SortingArg;","L1010","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\SortingArg.java","4","54","4","65","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1353","LastAction","org.eclipse.sed.ifl.control.score.SortingArg.LastAction;Lorg/eclipse/sed/ifl/control/score/SortingArg;","L1010","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\SortingArg.java","4","67","4","77","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1351","Interactivity","org.eclipse.sed.ifl.control.score.SortingArg.Interactivity;Lorg/eclipse/sed/ifl/control/score/SortingArg;","L1010","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\SortingArg.java","4","79","4","92","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1541","descending","org.eclipse.sed.ifl.control.score.SortingArg.descending;Z","L1010","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\SortingArg.java","6","2","6","29","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1556","serialVersionUID","org.eclipse.sed.ifl.control.session.SessionAlreadyActiveException.serialVersionUID;J","L1554","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\session\SessionAlreadyActiveException.java","5","2","5","68","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1567","selectedProject","org.eclipse.sed.ifl.control.session.SessionControl.selectedProject;LIJavaProject;","L1557","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\session\SessionControl.java","50","2","50","39","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1568","activityMonitor","org.eclipse.sed.ifl.control.session.SessionControl.activityMonitor;Lorg/eclipse/sed/ifl/control/monitor/ActivityMonitorControl;","L1557","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\session\SessionControl.java","52","2","52","49","0","0","0","0","0","0","0","0","0","0","0","0","0"
